sponsorName,siteName,siteAddress,siteState,contactPhone,contactEmail,daysofOperation,meals,lunchTime,uploadNotes,_createdOn,_updatedOn
Scott County School Dist #2,Scottsburg Elementary,49 N Hyland Street	 Scottsburg	 Indiana undefined,Indiana,8127528922,tarnold@scsd2.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Scott County School Dist #2,Scottsburg Senior High,500 S Gardner ST	 Scottsburg	 Indiana undefined,Indiana,8127528927,vjohnson@scsd.12k.in.us,M	 T	 W	 Th	 F,Brk Lun ,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Scott County School Dist #2,Vienna-Finley Elementary,445 W Ivan Rogers Rd	 Scottsburg	 Indiana undefined,Indiana,8127528925,papplegate@scsd2.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Scott County School Dist #2,Scottsburg Middle School,375 E. McClain Avenue	 Scottsburg	 Indiana undefined,Indiana,8127528921,shart@scsd2.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelby Eastern Schools,Morristown Jr.-Sr. High School,223 Patterson st	 Morristown	 Indiana undefined,Indiana,7657631221,rbishop@ses.k12.in.us,T	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelbyville Central Schools,Coulston Elementary School,121 Knightstown Rd.	 Shelbyville	 Indiana undefined,Indiana,3173983185,npkoenig@shelbycs.org,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelbyville Central Schools,Loper Elementary School,901 Loper Drive	 Shelbyville	 Indiana undefined,Indiana,3173989725,npkoenig@shelbycs.org,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelbyville Central Schools,Mobile Bus Route 1,1121 E. State Rd. 44	 Shelbyville	 Indiana undefined,Indiana,3173989731,mlcampton@shelbycs.org,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,Delivery instead of on-site pickup,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelbyville Central Schools,T.A. Hendricks Elementary School,1111 St Joseph Street	 Shelbyville	 Indiana undefined,Indiana,3173989731,npkoenig@shelbycs.org,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelbyville Central Schools,Shelbyville Senior High,2003 South Miller Street	 Shelbyville	 Indiana undefined,Indiana,3173989731,npkoenig@shelbycs.org,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Shelby Eastern Schools,Waldron Jr.-Sr. High School,102 N East St.	 Waldron	 Indiana undefined,Indiana,3175251367,brourke@ses.k12.in.us,T	 F,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
North Spencer County School Corp,David Turnham Ed Center,105 South Dunn	 Dale	 Indiana undefined,Indiana,8129372400,mwaninger@nspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Spencer County School Corp,Nancy Hanks Elementary School,19260 N State Road 162	 Ferdinand	 Indiana undefined,Indiana,8129372400,mwaninger@nspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Spencer County School Corp,Lincoln Trail Elementary School,13726 N State Road 245	 Lamar	 Indiana undefined,Indiana,8129372400,mwaninger@nspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Spencer County School Corp,Heritage Hills High School,3644 E CR 1600 N	 Hwy 162	 Lincoln City	 Indiana undefined,Indiana,8129372400,mwaninger@nspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Spencer County School Corp,Chrisney Elementary School,311 North Church Street	 Chrisney	 Indiana undefined,Indiana,8129372400,mwaninger@nspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
South Spencer Co School Corp,Luce Elementary,1057 N Cr 700 W	 Rockport	 Indiana undefined,Indiana,8126494801,jane.jaggers@sspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,10:45 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
South Spencer Co School Corp,Rockport Elementary,200 S 6th Street	 Rockport	 Indiana undefined,Indiana,8126494801,jane.jaggers@sspencer.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,10:45 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Oregon-Davis School Corp,Mobile Route 1,5998 N 750 E	 Hamlet	 Indiana undefined,Indiana,5748674561,jmesser@od.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:00 PM,Delivery instead of on-site pickup,2020-04-04 12:05:28,2020-04-04 12:05:28
Oregon-Davis School Corp,Oregon-Davis Elementary,5860 N 750 E	 Hamlet	 Indiana undefined,Indiana,5748674561,jmesser@od.k12.in.us,M	 T	 W	 Th	 F,Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Knox Community School Corp,Knox Middle School,901 S Main St	 Knox	 Indiana undefined,Indiana,5747721629,kbaker@knox.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
North Judson-San Pierre Schools,North Judson-San Pierre Elementary,809 W Talmer Ave	 North Judson	 Indiana undefined,Indiana,5748963493,NFort@njsp.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 11:45 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Steuben County,Angola Middle School,1350 E Maumee	 Angola	 Indiana undefined,Indiana,2606652854,shaynes-clifford@msdsc.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Steuben County,Carlin Park Elementary,800 North Williams	 Angola	 Indiana undefined,Indiana,2606652854,shaynes-clifford@msdsc.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Steuben County,Hendry Park Elementary,805 South Washington	 Angola	 Indiana undefined,Indiana,2606652854,shaynes-clifford@msdsc.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,12:00 PM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Fremont Community Schools,Fremont Elementary School,501 West Toledo St.	 Fremont	 Indiana undefined,Indiana,2604951906,TW@fcs.k12.in.us,M,Brk Lun,11:00 AM to 01:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Steuben County,Pleasant Lake Elementary,1205 W. Main	 Pleasant Lake	 Indiana undefined,Indiana,2606652854,shaynes-clifford@msdsc.us,S	 M	 T	 W	 Th	 F	 S,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Southwest (Sullivan) School Corp,Carlisle Elem.-Jr. High School,204 W Eaton	 Carlisle	 Indiana undefined,Indiana,8122985218,mary.arnett@sodexo.com,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Northeast (Sullivan) School Corporation,Northeast North Elementary School,417 West Main St	 Farmersburg	 Indiana undefined,Indiana,8123975390,woodardne@nesc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Northeast (Sullivan) School Corporation,Northeast East Elementary School,502 N Vine Street	 Hymera	 Indiana undefined,Indiana,8123975390,woodardne@nesc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Northeast (Sullivan) School Corporation,Northeast Corp/Admin Office,620 N Washington	 Shelburn	 Indiana undefined,Indiana,8123975390,woodardne@nesc.k12.in.us,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Southwest (Sullivan) School Corp,Sullivan Elementary School,351 W Frakes	 Sullivan	 Indiana undefined,Indiana,8122985218,mary.arnett@sodexo.com,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Southwest (Sullivan) School Corp,Sullivan High School,902 N Section St	 Sullivan	 Indiana undefined,Indiana,8122985218,mary.arnett@sodexo.com,M	 W	 F,Brk Lun,11:00 AM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Dugger Union Community School Corp,Dugger Union Community School,7356 E Co Rd 50 S	 Dugger	 Indiana undefined,Indiana,8126487109,shall@duggerunionschools.org,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Lafayette School Corporation,Sunnyside Intermediate School,530 N 26th Street	 Lafayette	 Indiana undefined,Indiana,7657716000,smanion@lsc.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,10:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Lafayette School Corporation,Tecumseh Junior High School,2101 S 18th St	 Lafayette	 Indiana undefined,Indiana,7657724750,,M	 T	 W	 Th	 F,Brk Lun,10:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Lafayette School Corporation,Thomas Miller Elementary School,700 South 4th Street	 Lafayette	 Indiana undefined,Indiana,7657716019,SCOTT.HOWARD@COMPASS-USA.COM,M	 T	 W	 Th	 F,Brk Lun,10:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Lafayette School Corporation,Glen Acres Elementary School,3767 Kimberly Drive	 Lafayette	 Indiana undefined,Indiana,7657716019,scott.howard@compass-usa.com,M	 T	 W	 Th	 F,Brk Lun,10:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Tippecanoe School Corporation,Point West,2719 Klondike Road	 West Lafayette	 Indiana undefined,Indiana,7652698435,srslickers@tsc.k12.in.us,M,Lun,12:00 PM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Tippecanoe School Corporation,Romney Meadows,2905 Westchester Lane W	 Lafayette	 Indiana undefined,Indiana,7652698435,srslickers@tsc.k12.in.us,M,Lun,12:00 PM to 1:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Union County/College Corner Joint School District,Union Elementary School,230 Ramsey Street	 College Corner	 Indiana undefined,Indiana,7657323183,kolby.patterson@uc.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Union County/College Corner Joint School District,Union County High School,410 Patriot Blvd.	 Liberty	 Indiana undefined,Indiana,7654585136,rayetta.gilkey-mervin@uc.K12.in.us,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Cedar Hall Community School,2100 N. Fulton Avenue	 Evansville	 Indiana undefined,Indiana,8124358372,Donna.Weber@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Delaware Elementary School,700 N	 Garvin	 Evansville	 Indiana undefined,Indiana,8124358596,bonnie	bradley@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Evans Middle School,2727 Evans Ave	 Evansville	 Indiana undefined,Indiana,8124358609,linda.frenz@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Stringtown Elementary School,4720 Stringtown Road	 Evansville	 Indiana undefined,Indiana,8124358595,julierexing@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Vogel Elementary School,1500 Oak Hill Road	 Evansville	 Indiana undefined,Indiana,8124695087,teresawohlhueter@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Tekoppel Elementary School,111 N. Tekoppel Avenue	 Evansville	 Indiana undefined,Indiana,8124358608,terri.goldman@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Lincoln Elementary School,635 Lincoln Avenue	 Evansville	 Indiana undefined,Indiana,8124358598,jeffreyyork@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Dexter Elementary School,917 S. Dexter	 Evansville	 Indiana undefined,Indiana,8124695081,lenaweatherford@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Glenwood Leadership Academy,901 Sweetser Avenue	 Evansville	 Indiana undefined,Indiana,8124358610,brandie.jones@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Harper Elementary School,21 S Alvord	 Evansville	 Indiana undefined,Indiana,8124695083,sharon.friday@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Hebron Elementary School,4400 Bellemeade	 Evansville	 Indiana undefined,Indiana,8124695084,lavonda.gibson@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Lodge Elementary School,2000 Lodge Avenue	 Evansville	 Indiana undefined,Indiana,8124695085,toni.giefer@evsck12.com,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Evansville-Vanderburgh Schools,Caze Elementary School,2013 S. Green River	 Evansville	 Indiana undefined,Indiana,8124695080,lisa.shutt@evsck12.com,M	 W	 F,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
North Vermillion Community School Corporation,North Vermillion Elementary,5585 Falcon Dr	 Cayuga	 Indiana undefined,Indiana,7654925411,chnale@nvc.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
North Vermillion Community School Corporation,North Vermillion High School,5555 Falcon Dr	 Cayuga	 Indiana undefined,Indiana,7654925411,chnale@nvc.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,Terre Haute South Vigo High School,3737 South 7th street	 Terre Haute	 Indiana undefined,Indiana,8124624252,amm3@vigoschools.org,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,Camp Navigate,3000 College Ave	 Terre haute	 Indiana undefined,Indiana,8122293214,,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,Terre Haute North Vigo High School,3434 Maple Ave	 Terre Haute	 Indiana undefined,Indiana,8124624312,tls@vigoschools.org,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,Ryves Hall,1356 Locust Ave	 Terre Haute	 Indiana undefined,Indiana,8122351265,,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,Terre Haute Boys and Girls Club,924 N 13th Stree	 Terre Haute	 Indiana undefined,Indiana,8122322040,,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,Vigo County Public Library,1 Library Square	 Terre Haute	 Indiana undefined,Indiana,8122321113,,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Vigo County School Corp,West Vigo Elementary School,501 Olive	 West Terre Haute	 Indiana undefined,Indiana,8124624418,karla.eldredge@vigoschool.org,M	 T	 W	 Th	 F,Brk Lun,11:30 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Lafontaine Methodist Church,2 West Kendall Street	 LaFontaine	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Lagro United Methodist Church,1100 Main Street	 Lagro	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Manchester Community Schools,Manchester Intermediate,20 W Woodring Rd	 Laketon	 Indiana undefined,Indiana,2609827518,jo_montel@mcs.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,04:00 PM to 05:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Manchester Community Schools,Liberty Mills Park,Liberty Mills Park	 46962	 Indiana undefined,Indiana,2609827518,ulonda_burdette@mcs.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,04:00 PM to 04:20 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Manchester Community Schools,Manchester Elementary School,301 River Rd	 North Manchester	 Indiana undefined,Indiana,2609827518,carol_miller@mcs.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,04:00 PM to 05:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Manchester Community Schools,Manchester High School,1 Squire Drive	 North Manchester	 Indiana undefined,Indiana,2609827518,peggy_selleck@mcs.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,04:00 PM to 05:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Manchester Community Schools,Servia Park,Servia	 Servia	 Indiana undefined,Indiana,2609827518,ulonda_burdette@mcs.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,04:45 PM to 05:05 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Roann Paw Paw Public Library,240 S Chippewa Street	 Roann	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Manchester Community Schools,Disko,39 E Main	 Disko	 Indiana undefined,Indiana,2609827518,ulonda_burdette@mcs.k12.in.us,M	 T	 W	 Th	 F,Brk Sup,04:00 PM to 06:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Somerset,1 Shopping Center Road	 Somerset	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Urbana Yoke Parish Church,122 IN State Road 13	 Urbana	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash City Schools,Wabash Middle School,150 Colerain St.	 Wabash	 Indiana undefined,Indiana,2602720960,,M	 T	 W	 Th	 F,Brk Lun,11:00 AM to 12:45 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Friends Church,3563 S State Road 13	 Wabash	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Meadowbrook Apartment,1289 Meadowbrook Lane	 Wabash	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Metro North Elementary,3844 W 200 N	 Wabash	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Wabash County	 MSD of,Southwood Jr.-Sr. High School,564 E SR 124	 Wabash	 Indiana undefined,Indiana,2605638050,bradleyb@msdwc.k12.in.us,M	 W,Brk Lun,11:30 AM to 12:30 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Warren County,Warren Central Elementary School,1222 S. St. Rd. 263	 West Lebanon	 Indiana undefined,Indiana,7658934445,,M	 T	 W	 Th	 F,Brk Lun,10:30 AM to 11:00 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
MSD of Warren County,Williamsport Elementary School,206 E. Monroe St.	 Williampsort	 Indiana undefined,Indiana,7655852979,teades@msdwarco.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,10:30 AM to 11:00 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Warrick County School Corp,Boonville High School,300 N 1st St	 Boonville	 Indiana undefined,Indiana,8128974701,mchapman@warrick.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Warrick County School Corp,Oakdale Elementary School,802 S 8th St	 Boonville	 Indiana undefined,Indiana,8128973710,blowe@warrick.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Warrick County School Corp,Chandler Elementary School,401 S Jaycee St.	 Chandler	 Indiana undefined,Indiana,8129256021,,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Warrick County School Corp,Sharon Elementary School,7300 Sharon Rd	 Newburgh	 Indiana undefined,Indiana,8128533349,cwagner@warrick.k12.in.us,M	 T	 W	 Th	 F,Brk Lun,12:00 PM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
East Washington School Corp,East Washington Elem. School,1020 N Eastern School Road	 Pekin	 Indiana undefined,Indiana,8129673931,,T	 Th,Brk Lun,11:00 AM to 12:00 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
East Washington School Corp,Eastern Sr. High School,1100 N Eastern School Road	 Pekin	 Indiana undefined,Indiana,8129673931,jmills@ewsc.k12.in.us,T	 Th,Brk Lun,11:30 AM to 12:30 PM,,2020-04-04 12:05:28,2020-04-04 12:05:28
West Washington School Corp,West Washington Elementary School,8030 West Batt Road	 Campbellsburg	 Indiana undefined,Indiana,8127554637,muchlerj@wwcs.k12.in.us,M	 W	 F,Brk Lun,9:00 AM to 10:00 AM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Salem Community Schools,Bradie Shrum Elementary Sch,1101 N Shelby Street	 Salem	 Indiana undefined,Indiana,8128833700,klibka@salemschools.com,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Centerville-Abington Community Schools,Centerville Christian Church,106 E Main Street	 Centerville	 Indiana undefined,Indiana,7658553481,tscalzo@centerville.k12.in.us,W,Brk Lun,4:00 PM to 6:00 PM,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Nettle Creek School Corp,Hagerstown Elementary,299 North Sycamore Street	 Hagerstown	 Indiana undefined,Indiana,7654658535,kelli.bush@compass-usa.com,Contact school for more information,Brk Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Nettle Creek School Corp,Hagerstown Jr/Sr High School,700 Baker Road	 Hagerstown	 Indiana undefined,Indiana,7654658535,kelli.bush@compass-usa.com,Contact school for more information,Lun,Contact school for more information,School Webpage with Meal Info,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Charles Elementary,2400 Reeveston Road	 Richmond	 Indiana undefined,Indiana,7659733310,vkanke@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Community Youth Services,315 NW 3rd Street	 Richmond	 Indiana undefined,Indiana,7659733310,rdye@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Crestdale Elementary,701 Crestdale Lane	 Richmond	 Indiana undefined,Indiana,7659733310,dnarcisse@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Dennis Intermediate School,222 NW 7th Street	 Richmond	 Indiana undefined,Indiana,7659733310,jshaw@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Fairview Elementary,60 NW L Street	 Richmond	 Indiana undefined,Indiana,7659733310,agness@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Hibberd Middle School,900 S L Street	 Richmond	 Indiana undefined,Indiana,7659733310,,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Starr Academy,301 N. 19th Street	 Richmond	 Indiana undefined,Indiana,7659733310,swillett@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Test Intermediate School,33 S. 22nd Street	 Richmond	 Indiana undefined,Indiana,7659733310,sharrison@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
Richmond Community Schools,Vaile Elementary School,300 S. 14th Street	 Richmond	 Indiana undefined,Indiana,7659733310,cfocht@rcs.k12.in.us,M	 T	 W	 Th	 F,Brk Lun ,10:00 AM to 10:30 AM,,2020-04-04 12:05:28,2020-04-04 12:05:28
